barometer1	barometer2	insideTemperature	ambientTemperature	light	gyroscope1	gyroscope2	gyroscope3	accelerometer1	accelerometer2	accelerometer3	timestamp
22.75	999.24	22.6875	18.34375	1.12	8.056640625	0	4.03594970703125	0.041259765625	0.023193359375	-1.03173828125	1512052928762
22.75	999.24	22.6875	18.34375	1.12	1.52587890625	-12.73345947265625	-8.3160400390625	0.041259765625	0.023193359375	-1.03173828125	1512052929033
22.75	999.24	22.6875	18.34375	1.04	1.52587890625	-12.73345947265625	-8.3160400390625	0.041259765625	0.023193359375	-1.03173828125	1512052929302
22.75	999.24	22.6875	18.625	1.04	1.52587890625	-12.73345947265625	-8.3160400390625	0.041259765625	0.023193359375	-1.03173828125	1512052929909
22.75	999.19	22.6875	18.625	1.04	1.52587890625	-12.73345947265625	-8.3160400390625	0.041259765625	0.023193359375	-1.03173828125	1512052930314
22.75	999.19	22.6875	18.625	1.04	1.52587890625	-12.73345947265625	-8.3160400390625	0.156982421875	-0.008056640625	-0.89501953125	1512052930585
22.75	999.19	22.6875	18.625	1.04	1.52587890625	-12.73345947265625	-8.3160400390625	0.156982421875	-0.008056640625	-0.89501953125	1512052930855
22.75	999.19	22.6875	18.625	1.04	11.54327392578125	-6.011962890625	-8.7738037109375	0.156982421875	-0.008056640625	-0.89501953125	1512052931125
22.75	999.19	22.6875	18.625	0.89	11.54327392578125	-6.011962890625	-8.7738037109375	0.156982421875	-0.008056640625	-0.89501953125	1512052931394
22.75	999.19	22.6875	18.78125	0.89	11.54327392578125	-6.011962890625	-8.7738037109375	0.156982421875	-0.008056640625	-0.89501953125	1512052932002
22.75	999.18	22.6875	18.78125	0.89	11.54327392578125	-6.011962890625	-8.7738037109375	0.156982421875	-0.008056640625	-0.89501953125	1512052932407
22.75	999.18	22.6875	18.78125	0.89	11.54327392578125	-6.011962890625	-8.7738037109375	0.0693359375	0.0341796875	-0.968017578125	1512052932677
22.75	999.18	22.6875	18.78125	0.89	11.54327392578125	-6.011962890625	-8.7738037109375	0.0693359375	0.0341796875	-0.968017578125	1512052932948
22.75	999.18	22.6875	18.78125	0.89	2.29644775390625	3.1280517578125	1.50299072265625	0.0693359375	0.0341796875	-0.968017578125	1512052933218
22.75	999.18	22.6875	18.78125	1.04	2.29644775390625	3.1280517578125	1.50299072265625	0.0693359375	0.0341796875	-0.968017578125	1512052933487
